country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
China,Hainan,2020-01-22,-15,4,0,,,,,,,,,
China,Hainan,2020-01-23,-14,5,0,,,,,,,,,
China,Hainan,2020-01-24,-13,8,0,,,,,,,,,
China,Hainan,2020-01-25,-12,19,0,,,,,,,,,
China,Hainan,2020-01-26,-11,22,0,,,,,,,,,
China,Hainan,2020-01-27,-10,33,1,,,,,,,,,
China,Hainan,2020-01-28,-9,40,1,,,,,,,,,
China,Hainan,2020-01-29,-8,43,1,,,,,,,,,
China,Hainan,2020-01-30,-7,46,1,,,,,,,,,
China,Hainan,2020-01-31,-6,52,1,,,,,,,,,
China,Hainan,2020-02-01,-5,62,1,,,,,,,,,
China,Hainan,2020-02-02,-4,64,1,,,,,,,,,
China,Hainan,2020-02-03,-3,72,1,,,,,,,,,
China,Hainan,2020-02-04,-2,80,1,,,,,,,,,
China,Hainan,2020-02-05,-1,99,1,,,,,,,,,
China,Hainan,2020-02-06,0,106,1,,,,,,,,,
China,Hainan,2020-02-07,1,117,2,,,,,,,,,
China,Hainan,2020-02-08,2,124,2,,,,,,,,,
China,Hainan,2020-02-09,3,131,3,,,,,,,,,
China,Hainan,2020-02-10,4,138,3,,,,,,,,,
China,Hainan,2020-02-11,5,144,3,,,,,,,,,
China,Hainan,2020-02-12,6,157,4,,,,,,,,,
China,Hainan,2020-02-13,7,157,4,,,,,,,,,
China,Hainan,2020-02-14,8,159,4,,,,,,,,,
China,Hainan,2020-02-15,9,162,4,,,,,,,,,
China,Hainan,2020-02-16,10,162,4,,,,,,,,,
China,Hainan,2020-02-17,11,163,4,,,,,,,,,
China,Hainan,2020-02-18,12,163,4,,,,,,,,,
China,Hainan,2020-02-19,13,168,4,,,,,,,,,
China,Hainan,2020-02-20,14,168,4,,,,,,,,,
China,Hainan,2020-02-21,15,168,4,,,,,,,,,
China,Hainan,2020-02-22,16,168,4,,,,,,,,,
China,Hainan,2020-02-23,17,168,5,,,,,,,,,
China,Hainan,2020-02-24,18,168,5,,,,,,,,,
China,Hainan,2020-02-25,19,168,5,,,,,,,,,
China,Hainan,2020-02-26,20,168,5,,,,,,,,,
China,Hainan,2020-02-27,21,168,5,,,,,,,,,
China,Hainan,2020-02-28,22,168,5,,,,,,,,,
China,Hainan,2020-02-29,23,168,5,,,,,,,,,
China,Hainan,2020-03-01,24,168,5,,,,,,,,,
China,Hainan,2020-03-02,25,168,5,,,,,,,,,
China,Hainan,2020-03-03,26,168,5,,,,,,,,,
China,Hainan,2020-03-04,27,168,5,,,,,,,,,
