country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
Taiwan,,2020-01-22,-57,1,0,,,,,,,,,
Taiwan,,2020-01-23,-56,1,0,,,,,,,,,
Taiwan,,2020-01-24,-55,3,0,,,,,,,,,
Taiwan,,2020-01-25,-54,3,0,,,,,,,,,
Taiwan,,2020-01-26,-53,4,0,,,,,,,,,
Taiwan,,2020-01-27,-52,5,0,,,,,,,,,
Taiwan,,2020-01-28,-51,8,0,,,,,,,,,
Taiwan,,2020-01-29,-50,8,0,,,,,,,,,
Taiwan,,2020-01-30,-49,9,0,,,,,,,,,
Taiwan,,2020-01-31,-48,10,0,,,,,,,,,
Taiwan,,2020-02-01,-47,10,0,,,,,,,,,
Taiwan,,2020-02-02,-46,10,0,,,,,,,,,
Taiwan,,2020-02-03,-45,10,0,,,,,,,,,
Taiwan,,2020-02-04,-44,11,0,,,,,,,,,
Taiwan,,2020-02-05,-43,11,0,,,,,,,,,
Taiwan,,2020-02-06,-42,16,0,,,,,,,,,
Taiwan,,2020-02-07,-41,16,0,,,,,,,,,
Taiwan,,2020-02-08,-40,17,0,,,,,,,,,
Taiwan,,2020-02-09,-39,18,0,,,,,,,,,
Taiwan,,2020-02-10,-38,18,0,,,,,,,,,
Taiwan,,2020-02-11,-37,18,0,,,,,,,,,
Taiwan,,2020-02-12,-36,18,0,,,,,,,,,
Taiwan,,2020-02-13,-35,18,0,,,,,,,,,
Taiwan,,2020-02-14,-34,18,0,,,,,,,,,
Taiwan,,2020-02-15,-33,18,0,,,,,,,,,
Taiwan,,2020-02-16,-32,20,1,,,,,,,,,
Taiwan,,2020-02-17,-31,22,1,,,,,,,,,
Taiwan,,2020-02-18,-30,22,1,,,,,,,,,
Taiwan,,2020-02-19,-29,23,1,,,,,,,,,
Taiwan,,2020-02-20,-28,24,1,,,,,,,,,
Taiwan,,2020-02-21,-27,26,1,,,,,,,,,
Taiwan,,2020-02-22,-26,26,1,,,,,,,,,
Taiwan,,2020-02-23,-25,28,1,,,,,,,,,
Taiwan,,2020-02-24,-24,30,1,,,,,,,,,
Taiwan,,2020-02-25,-23,31,1,,,,,,,,,
Taiwan,,2020-02-26,-22,32,1,,,,,,,,,
Taiwan,,2020-02-27,-21,32,1,,,,,,,,,
Taiwan,,2020-02-28,-20,34,1,,,,,,,,,
Taiwan,,2020-02-29,-19,39,1,,,,,,,,,
Taiwan,,2020-03-01,-18,40,1,,,,,,,,,
Taiwan,,2020-03-02,-17,41,1,,,,,,,,,
Taiwan,,2020-03-03,-16,42,1,,,,,,,,,
Taiwan,,2020-03-04,-15,42,1,,,,,,,,,
Taiwan,,2020-03-05,-14,44,1,,,,,,,,,
Taiwan,,2020-03-06,-13,45,1,,,,,,,,,
Taiwan,,2020-03-07,-12,45,1,,,,,,,,,
Taiwan,,2020-03-08,-11,45,1,,,,,,,,,
Taiwan,,2020-03-09,-10,45,1,,,,,,,,,
Taiwan,,2020-03-10,-9,47,1,,,,,,,,,
Taiwan,,2020-03-11,-8,48,1,,,,,,,,,
Taiwan,,2020-03-12,-7,49,1,,,,,,,,,
Taiwan,,2020-03-13,-6,50,1,,,,,,,,,
Taiwan,,2020-03-14,-5,53,1,,,,,,,,,
Taiwan,,2020-03-15,-4,59,1,,,,,,,,,
Taiwan,,2020-03-16,-3,67,1,,,,,,,,,
Taiwan,,2020-03-17,-2,77,1,,,,,,,,,
Taiwan,,2020-03-18,-1,100,1,,,,,,,,,
Taiwan,,2020-03-19,0,108,1,,,,,,,,,
Taiwan,,2020-03-20,1,135,2,,,,,,,,,
Taiwan,,2020-03-21,2,153,2,,,,,,,,,
Taiwan,,2020-03-22,3,169,2,,,,,,,,,
Taiwan,,2020-03-23,4,195,2,,,,,,,,,
Taiwan,,2020-03-24,5,215,2,,,,,,,,,
Taiwan,,2020-03-25,6,235,2,,,,,,,,,
Taiwan,,2020-03-26,7,252,2,,,,,,,,,
Taiwan,,2020-03-27,8,267,2,,,,,,,,,
Taiwan,,2020-03-28,9,283,2,,,,,,,,,
Taiwan,,2020-03-29,10,298,2,,,,,,,,,
Taiwan,,2020-03-30,11,306,5,,,,,,,,,
Taiwan,,2020-03-31,12,322,5,,,,,,,,,
