country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
China,Chongqing,2020-01-22,-5,6,0,,,,,,,,,
China,Chongqing,2020-01-23,-4,9,0,,,,,,,,,
China,Chongqing,2020-01-24,-3,27,0,,,,,,,,,
China,Chongqing,2020-01-25,-2,57,0,,,,,,,,,
China,Chongqing,2020-01-26,-1,75,0,,,,,,,,,
China,Chongqing,2020-01-27,0,110,0,,,,,,,,,
China,Chongqing,2020-01-28,1,132,0,,,,,,,,,
China,Chongqing,2020-01-29,2,147,0,,,,,,,,,
China,Chongqing,2020-01-30,3,182,0,,,,,,,,,
China,Chongqing,2020-01-31,4,211,0,,,,,,,,,
China,Chongqing,2020-02-01,5,247,1,,,,,,,,,
China,Chongqing,2020-02-02,6,300,2,,,,,,,,,
China,Chongqing,2020-02-03,7,337,2,,,,,,,,,
China,Chongqing,2020-02-04,8,366,2,,,,,,,,,
China,Chongqing,2020-02-05,9,389,2,,,,,,,,,
China,Chongqing,2020-02-06,10,411,2,,,,,,,,,
China,Chongqing,2020-02-07,11,426,2,,,,,,,,,
China,Chongqing,2020-02-08,12,428,2,,,,,,,,,
China,Chongqing,2020-02-09,13,468,2,,,,,,,,,
China,Chongqing,2020-02-10,14,486,2,,,,,,,,,
China,Chongqing,2020-02-11,15,505,3,,,,,,,,,
China,Chongqing,2020-02-12,16,518,3,,,,,,,,,
China,Chongqing,2020-02-13,17,529,4,,,,,,,,,
China,Chongqing,2020-02-14,18,537,5,,,,,,,,,
China,Chongqing,2020-02-15,19,544,5,,,,,,,,,
China,Chongqing,2020-02-16,20,551,5,,,,,,,,,
China,Chongqing,2020-02-17,21,553,5,,,,,,,,,
China,Chongqing,2020-02-18,22,555,5,,,,,,,,,
China,Chongqing,2020-02-19,23,560,5,,,,,,,,,
China,Chongqing,2020-02-20,24,567,6,,,,,,,,,
China,Chongqing,2020-02-21,25,572,6,,,,,,,,,
China,Chongqing,2020-02-22,26,573,6,,,,,,,,,
China,Chongqing,2020-02-23,27,575,6,,,,,,,,,
China,Chongqing,2020-02-24,28,576,6,,,,,,,,,
China,Chongqing,2020-02-25,29,576,6,,,,,,,,,
China,Chongqing,2020-02-26,30,576,6,,,,,,,,,
China,Chongqing,2020-02-27,31,576,6,,,,,,,,,
China,Chongqing,2020-02-28,32,576,6,,,,,,,,,
China,Chongqing,2020-02-29,33,576,6,,,,,,,,,
China,Chongqing,2020-03-01,34,576,6,,,,,,,,,
China,Chongqing,2020-03-02,35,576,6,,,,,,,,,
China,Chongqing,2020-03-03,36,576,6,,,,,,,,,
China,Chongqing,2020-03-04,37,576,6,,,,,,,,,
China,Chongqing,2020-03-05,38,576,6,,,,,,,,,
China,Chongqing,2020-03-06,39,576,6,,,,,,,,,
China,Chongqing,2020-03-07,40,576,6,,,,,,,,,
China,Chongqing,2020-03-08,41,576,6,,,,,,,,,
