country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
US,Idaho,2020-01-22,-64,0,0,,,,,,,,,
US,Idaho,2020-01-23,-63,0,0,,,,,,,,,
US,Idaho,2020-01-24,-62,0,0,,,,,,,,,
US,Idaho,2020-01-25,-61,0,0,,,,,,,,,
US,Idaho,2020-01-26,-60,0,0,,,,,,,,,
US,Idaho,2020-01-27,-59,0,0,,,,,,,,,
US,Idaho,2020-01-28,-58,0,0,,,,,,,,,
US,Idaho,2020-01-29,-57,0,0,,,,,,,,,
US,Idaho,2020-01-30,-56,0,0,,,,,,,,,
US,Idaho,2020-01-31,-55,0,0,,,,,,,,,
US,Idaho,2020-02-01,-54,0,0,,,,,,,,,
US,Idaho,2020-02-02,-53,0,0,,,,,,,,,
US,Idaho,2020-02-03,-52,0,0,,,,,,,,,
US,Idaho,2020-02-04,-51,0,0,,,,,,,,,
US,Idaho,2020-02-05,-50,0,0,,,,,,,,,
US,Idaho,2020-02-06,-49,0,0,,,,,,,,,
US,Idaho,2020-02-07,-48,0,0,,,,,,,,,
US,Idaho,2020-02-08,-47,0,0,,,,,,,,,
US,Idaho,2020-02-09,-46,0,0,,,,,,,,,
US,Idaho,2020-02-10,-45,0,0,,,,,,,,,
US,Idaho,2020-02-11,-44,0,0,,,,,,,,,
US,Idaho,2020-02-12,-43,0,0,,,,,,,,,
US,Idaho,2020-02-13,-42,0,0,,,,,,,,,
US,Idaho,2020-02-14,-41,0,0,,,,,,,,,
US,Idaho,2020-02-15,-40,0,0,,,,,,,,,
US,Idaho,2020-02-16,-39,0,0,,,,,,,,,
US,Idaho,2020-02-17,-38,0,0,,,,,,,,,
US,Idaho,2020-02-18,-37,0,0,,,,,,,,,
US,Idaho,2020-02-19,-36,0,0,,,,,,,,,
US,Idaho,2020-02-20,-35,0,0,,,,,,,,,
US,Idaho,2020-02-21,-34,0,0,,,,,,,,,
US,Idaho,2020-02-22,-33,0,0,,,,,,,,,
US,Idaho,2020-02-23,-32,0,0,,,,,,,,,
US,Idaho,2020-02-24,-31,0,0,,,,,,,,,
US,Idaho,2020-02-25,-30,0,0,,,,,,,,,
US,Idaho,2020-02-26,-29,0,0,,,,,,,,,
US,Idaho,2020-02-27,-28,0,0,,,,,,,,,
US,Idaho,2020-02-28,-27,0,0,,,,,,,,,
US,Idaho,2020-02-29,-26,0,0,,,,,,,,,
US,Idaho,2020-03-01,-25,0,0,,,,,,,,,
US,Idaho,2020-03-02,-24,0,0,,,,,,,,,
US,Idaho,2020-03-03,-23,0,0,,,,,,,,,
US,Idaho,2020-03-04,-22,0,0,,,,,,,,,
US,Idaho,2020-03-05,-21,0,0,,,,,,,,,
US,Idaho,2020-03-06,-20,0,0,,,,,,,,,
US,Idaho,2020-03-07,-19,0,0,,,,,,,,,
US,Idaho,2020-03-08,-18,0,0,,,,,,,,,
US,Idaho,2020-03-09,-17,0,0,,,,,,,,,
US,Idaho,2020-03-10,-16,0,0,,,,,,,,,
US,Idaho,2020-03-11,-15,0,0,,,,,,,,,
US,Idaho,2020-03-12,-14,0,0,,,,,,,,,
US,Idaho,2020-03-13,-13,1,0,,,,,,,,,
US,Idaho,2020-03-14,-12,2,0,,,,,,,,,
US,Idaho,2020-03-15,-11,4,0,,,,,,,,,
US,Idaho,2020-03-16,-10,4,0,,,,,,,,,
US,Idaho,2020-03-17,-9,8,0,,,,,,,,,
US,Idaho,2020-03-18,-8,9,0,,,,,,,,,
US,Idaho,2020-03-19,-7,23,0,,,,,,,,,
US,Idaho,2020-03-20,-6,36,0,,,,,,,,,
US,Idaho,2020-03-21,-5,42,0,,,,,,,,,
US,Idaho,2020-03-22,-4,42,0,,,,,,,,,
US,Idaho,2020-03-23,-3,68,0,,,,,,,,,
US,Idaho,2020-03-24,-2,81,0,,,,,,,,,
US,Idaho,2020-03-25,-1,91,0,,,,,,,,,
US,Idaho,2020-03-26,0,146,3,,,,,,,,,
US,Idaho,2020-03-27,1,205,3,,,,,,,,,
US,Idaho,2020-03-28,2,234,4,,,,,,,,,
US,Idaho,2020-03-29,3,281,5,,,,,,,,,
US,Idaho,2020-03-30,4,340,6,,,,,,,,,
US,Idaho,2020-03-31,5,515,8,,,,,,,,,
US,Idaho,2020-04-01,6,566,9,,,,,,,,,
US,Idaho,2020-04-02,7,776,9,,,,,,,,,
US,Idaho,2020-04-03,8,891,9,,,,,,,,,
US,Idaho,2020-04-04,9,1022,10,,,,,,,,,
US,Idaho,2020-04-05,10,1078,10,,,,,,,,,
US,Idaho,2020-04-06,11,1101,10,,,,,,,,,
US,Idaho,2020-04-07,12,1170,13,,,,,,,,,
