country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
Central African Republic,,2020-01-22,-107,0,0,,,,,,,,,
Central African Republic,,2020-01-23,-106,0,0,,,,,,,,,
Central African Republic,,2020-01-24,-105,0,0,,,,,,,,,
Central African Republic,,2020-01-25,-104,0,0,,,,,,,,,
Central African Republic,,2020-01-26,-103,0,0,,,,,,,,,
Central African Republic,,2020-01-27,-102,0,0,,,,,,,,,
Central African Republic,,2020-01-28,-101,0,0,,,,,,,,,
Central African Republic,,2020-01-29,-100,0,0,,,,,,,,,
Central African Republic,,2020-01-30,-99,0,0,,,,,,,,,
Central African Republic,,2020-01-31,-98,0,0,,,,,,,,,
Central African Republic,,2020-02-01,-97,0,0,,,,,,,,,
Central African Republic,,2020-02-02,-96,0,0,,,,,,,,,
Central African Republic,,2020-02-03,-95,0,0,,,,,,,,,
Central African Republic,,2020-02-04,-94,0,0,,,,,,,,,
Central African Republic,,2020-02-05,-93,0,0,,,,,,,,,
Central African Republic,,2020-02-06,-92,0,0,,,,,,,,,
Central African Republic,,2020-02-07,-91,0,0,,,,,,,,,
Central African Republic,,2020-02-08,-90,0,0,,,,,,,,,
Central African Republic,,2020-02-09,-89,0,0,,,,,,,,,
Central African Republic,,2020-02-10,-88,0,0,,,,,,,,,
Central African Republic,,2020-02-11,-87,0,0,,,,,,,,,
Central African Republic,,2020-02-12,-86,0,0,,,,,,,,,
Central African Republic,,2020-02-13,-85,0,0,,,,,,,,,
Central African Republic,,2020-02-14,-84,0,0,,,,,,,,,
Central African Republic,,2020-02-15,-83,0,0,,,,,,,,,
Central African Republic,,2020-02-16,-82,0,0,,,,,,,,,
Central African Republic,,2020-02-17,-81,0,0,,,,,,,,,
Central African Republic,,2020-02-18,-80,0,0,,,,,,,,,
Central African Republic,,2020-02-19,-79,0,0,,,,,,,,,
Central African Republic,,2020-02-20,-78,0,0,,,,,,,,,
Central African Republic,,2020-02-21,-77,0,0,,,,,,,,,
Central African Republic,,2020-02-22,-76,0,0,,,,,,,,,
Central African Republic,,2020-02-23,-75,0,0,,,,,,,,,
Central African Republic,,2020-02-24,-74,0,0,,,,,,,,,
Central African Republic,,2020-02-25,-73,0,0,,,,,,,,,
Central African Republic,,2020-02-26,-72,0,0,,,,,,,,,
Central African Republic,,2020-02-27,-71,0,0,,,,,,,,,
Central African Republic,,2020-02-28,-70,0,0,,,,,,,,,
